Make,Model,Variant,ExShowroomPrice,Displacement,Cylinders,ValvesPerCylinder,Drivetrain,CylinderConfiguration,EmissionNorm,Engine_ocation,FuelSystem,FuelTankCapacity,FuelType,Height,Length,Width,BodyType,Doors,CityMileage,HighwayMileage
Icml,Extreme,Vd Crdfi 7 Seater Bsiv,927689,1994 cc,4,4,RWD (Rear Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,50,Diesel,1885,4440,,SUV,5,8.60,11.2
Icml,Extreme,Sd Crdfi 9 Seater Bsiii,835275,1994 cc,4,4,RWD (Rear Wheel Drive),In-line,BS III,Front Longitudinal,Injection,50,Diesel,1885,4440,,SUV,5,8.60,11.2
Tata,Tigor,Revotron Xe,575000,1199 cc,3,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,35,Petrol,1537,392,1677,Sedan,4,24.20,23
Tata,Tigor,Revotron Xm,610000,1199 cc,3,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,35,Petrol,1537,392,1677,Sedan,4,24.20,23
Tata,Tigor,Revotron Xz,650000,1199 cc,3,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,35,Petrol,1537,392,1677,Sedan,4,24.20,23
Tata,Tigor,Revotron Xz Plus,699000,1199 cc,3,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,35,Petrol,1537,392,1677,Sedan,4,24.20,23
Tata,Tigor,Revotron Xma,660000,1199 cc,3,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,35,Petrol,1537,392,1677,Sedan,4,24.20,23
Tata,Tigor,Revotron Xza Plus,749000,1199 cc,3,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,35,Petrol,1537,392,1677,Sedan,4,24.20,23
Tata,Zest,Xe Petrol,52287,1193 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,44,Petrol,1570,3995,1706,Sedan,4,132.00,17.6
Tata,Zest,Xe Diesel,72946,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,44,Diesel,1570,3995,1706,Sedan,4,192.00,23
Tata,Zest,Xm Petrol,65326,1193 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,44,Petrol,1570,3995,1706,Sedan,4,132.00,17.6
Tata,Zest,Xms Petrol,62641,1193 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,44,Petrol,1570,3995,1706,Sedan,4,132.00,17.6
Tata,Zest,Xt Petrol,72475,1193 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,44,Petrol,1570,3995,1706,Sedan,4,132.00,17.6
Tata,Zest,Xm Diesel,767317,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,44,Diesel,1570,3995,1706,Sedan,4,192.00,23
Tata,Zest,Xms Diesel,793898,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,44,Diesel,1570,3995,1706,Sedan,5,192.00,20
Tata,Zest,Xt Diesel,85532,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,44,Diesel,1570,3995,1706,Sedan,4,192.00,23
Tata,Zest,Xma Diesel,83620,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,44,Diesel,1570,3995,1706,Sedan,4,192.00,
Tata,Zest,Xta Diesel,989000,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,44,Diesel,1570,3995,1706,Sedan,4,192.00,23
Tata,Zest,Zest Premio Edition,788797,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,44,Diesel,1570,3995,1706,Sedan,5,192.00,20
Honda,Amaze,S Cvt Petrol,763000,1199 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,35,Petrol,1501,3995,1695,Sedan,4,,
Honda,Amaze,E Mt Diesel,705000,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,35,Diesel,1498,3995,1695,Sedan,4,,
Honda,Amaze,E Mt Petrol,593000,1199 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,35,Petrol,1498,3995,1695,Sedan,4,,
Honda,Amaze,S Cvt Diesel,865000,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,35,Diesel,1501,3995,1695,Sedan,4,,
Honda,Amaze,V Cvt Petrol,823000,1199 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,35,Petrol,1501,3995,1695,Sedan,4,,
Honda,Amaze,V Cvt Diesel,925000,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,35,Diesel,1501,3995,1695,Sedan,4,,
Honda,Amaze,S Mt Diesel,785000,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,35,Diesel,1501,3995,1695,Sedan,4,,
Honda,Amaze,Vx Mt Diesel,893000,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,35,Diesel,1501,3995,1695,Sedan,4,,
Honda,Amaze,V Mt Diesel,845000,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,35,Diesel,1501,3995,1695,Sedan,4,,
Honda,Amaze,Vx Mt Petrol,781000,1199 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,35,Petrol,1501,3995,1695,Sedan,4,,
Honda,Amaze,V Mt Petrol,733000,1199 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,35,Petrol,1501,3995,1695,Sedan,4,,
Honda,Amaze,S Mt Petrol,673000,1198 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,35,Petrol,1501,3995,1695,Sedan,4,,
Honda,Amaze,Exclusive Edition Diesel,906000,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,35,Diesel,1501,3995,1695,Sedan,4,,
Honda,Amaze,Exclusive Edition Petrol,794000,1199 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,35,Petrol,1501,3995,1695,Sedan,4,,
Honda,Amaze,Vx Cvt Diesel,966000,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,35,Diesel,1501,3995,1695,Sedan,4,,
Honda,Amaze,Vx Cvt Petrol,864000,1199 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,35,Petrol,1501,3995,1695,Sedan,4,,
Honda,Amaze,Ace Edition Cvt Diesel,979300,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,35,Diesel,1501,3995,1695,Sedan,4,,
Honda,Amaze,Ace Edition Cvt Petrol,877300,1199 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,35,Petrol,1501,3995,1695,Sedan,4,,
Honda,Amaze,Ace Edition Mt Diesel,906300,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,35,Diesel,1501,3995,1695,Sedan,4,,
Honda,Amaze,Ace Edition Mt Petrol,794300,1199 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,35,Petrol,1501,3995,1695,Sedan,4,,
Maruti Suzuki,Gypsy,Hard Top,637343,298 cc,4,4,4WD,In-line,BS III,Front Transverse,Injection,40,Petrol,1875,4010,1540,SUV,3,102.00,14.8
Maruti Suzuki,Gypsy,Soft Top,622730,298 cc,4,4,4WD,In-line,BS III,Front Transverse,Injection,40,Petrol,1845,4010,1540,SUV,3,102.00,14.8
Hyundai,Venue,12 Kappa Mt E,655000,1197 cc,4,,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Petrol,1590,3995,1770,SUV,5,,
Hyundai,Venue,1.0 Turbo Gdi Mt S,826000,998 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Petrol,1590,3995,1770,SUV,5,,
Hyundai,Venue,1.4 Crdi Mt E,780000,1397 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,,Diesel,1590,3995,1770,SUV,5,,
Hyundai,Venue,1.0 Turbo Gdi Mt Sx,959000,998 cc,4,,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Petrol,1590,3995,1770,SUV,5,,
Hyundai,Venue,1.0 Turbo Gdi Mt Sx Dual Tone,974000,998 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Petrol,1590,3995,1770,SUV,5,,
Hyundai,Venue,1.0 Turbo Gdi Mt Sx(O),1065000,998 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Petrol,1590,3995,1770,SUV,5,,
Hyundai,Venue,1.0 Turbo Gdi Dct S,940000,998 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Petrol,1590,3995,1770,SUV,5,,
Hyundai,Venue,1.0 Turbo Gdi Dct Sx Plus,1115500,998 cc,4,,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Petrol,1590,3995,1770,SUV,5,,
Hyundai,Venue,12 Kappa Mt S,725000,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Petrol,1590,3995,1770,SUV,5,,
Hyundai,Venue,1.4 Crdi Mt S,850000,1397 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,,Diesel,1590,3995,1770,SUV,5,,
Hyundai,Venue,1.4 Crdi Mt Sx,983000,1397 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,,Diesel,1590,3995,1770,SUV,5,,
Hyundai,Venue,1.4 Crdi Mt Sx Dual Tone,998000,1397 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,,Diesel,1590,3995,1770,SUV,5,,
Hyundai,Venue,1.4 Crdi Mt Sx(O),1089000,1397 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,1590,3995,1770,SUV,5,,
Tata,Nexon,Xe,695000,1198 cc,3,4,,In-line,BS 6,,Injection,44,Petrol,1607,3994,1811,SUV,5,,
Tata,Nexon,Xm,770000,1198 cc,3,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Petrol,1607,3994,1811,SUV,5,,
Tata,Nexon,Xz,870000,1198 cc,3,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Petrol,1607,3994,1811,SUV,5,,
Tata,Nexon,Xz Plus,950000,1198 cc,3,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Petrol,1607,3994,1811,SUV,5,,
Tata,Nexon,Xz Plus Dual Tone,970000,1198 cc,3,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Petrol,1607,3994,1811,SUV,5,,
Tata,Nexon,Xz Plus (O),1040000,1198 cc,3,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Petrol,1607,3994,1811,SUV,5,,
Tata,Nexon,Xz Plus (O) Dual Tone,1060000,1198 cc,3,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Petrol,1607,3994,1811,SUV,5,,
Tata,Nexon,Xma,830000,1198 cc,3,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Petrol,1607,3994,1811,SUV,5,,
Tata,Nexon,Xza Plus,1010000,1198 cc,3,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Petrol,1607,3994,1811,SUV,5,,
Tata,Nexon,Xza Plus Dual Tone,1030000,1198 cc,3,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Petrol,1607,3994,1811,SUV,5,,
Tata,Nexon,Xza Plus (O),1100000,1198 cc,3,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Petrol,1607,3994,1811,SUV,5,,
Tata,Nexon,Xza Plus (O) Dual Tone,1120000,1198 cc,3,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Petrol,1607,3994,1811,SUV,5,,
Tata,Nexon,Xe Diesel,845000,1497 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Diesel,1607,3994,1811,SUV,5,,
Tata,Nexon,Xm Diesel,920000,1497 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Diesel,1607,3994,1811,SUV,5,,
Tata,Nexon,Xz Diesel,1020000,1497 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Diesel,1607,3994,1811,SUV,5,,
Tata,Nexon,Xz Plus Diesel,1100000,1497 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Diesel,1607,3994,1811,SUV,5,,
Tata,Nexon,Xz Plus Diesel Dual Tone,1120000,1497 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Diesel,1607,3994,1811,SUV,5,,
Tata,Nexon,Xz Plus (O) Diesel,1190000,1497 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Diesel,1607,3994,1811,SUV,5,,
Tata,Nexon,Xz Plus (O) Diesel Dual Tone,210000,1497 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Diesel,1607,3994,1811,SUV,5,,
Tata,Nexon,Xma Diesel,980000,1497 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Diesel,1607,3994,1811,SUV,5,,
Tata,Nexon,Xza Plus Diesel,1160000,1497 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Diesel,1607,3994,1811,SUV,5,,
Tata,Nexon,Xza Plus Diesel Dual Tone,1180000,1497 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Diesel,1607,3994,1811,SUV,5,,
Tata,Nexon,Xza Plus (O) Diesel,250000,1497 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Diesel,1607,3994,1811,SUV,5,,
Tata,Nexon,Xza Plus (O) Diesel Dual Tone,270000,1497 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,,Injection,44,Diesel,1607,3994,1811,SUV,5,,
Fiat,Linea,Active Fire,715860,1368 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Petrol,1487,4596,1730,Sedan,4,113.00,15.7
Fiat,Linea,Active Multijet,82175,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,1494,4596,1730,Sedan,4,172.00,20.4
Fiat,Linea,Dynamic Multijet,9225,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,1494,4596,1730,Sedan,5,172.00,20.4
Fiat,Linea,Emotion Multijet,991434,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,1494,4596,1730,Sedan,4,172.00,20.4
Fiat,Linea,T-Jet Emotion,997763,1368 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Petrol,1487,4596,1730,Sedan,4,113.00,15.7
Mahindra,Bolero Power Plus,Zlx,886398,1493 cc,4,2,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,60,Diesel,1880,3995,1745,SUV,5,2.40,
Mahindra,Bolero Power Plus,Slx,85132,1493 cc,4,2,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,60,Diesel,1880,3995,1745,SUV,5,2.40,
Mahindra,Bolero Power Plus,Sle,785656,1493 cc,4,2,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,60,Diesel,1880,3995,1745,SUV,5,2.40,
Mahindra,Bolero Power Plus,Lx,74912,1493 cc,4,2,RWD (Rear Wheel Drive),In-line,BS IV,Front Transverse,Injection,60,Diesel,1880,3995,1745,SUV,5,2.40,
Mahindra,Bolero Power Plus,Plus Ac Bs4 Ps,859497,223 cc,4,2,FWD (Front Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,60,Diesel,1977,4494,1745,SUV,5,9.40,13.6
Mahindra,Bolero Power Plus,Plus Non Ac Bs4 Ps,819117,223 cc,4,4,FWD (Front Wheel Drive),In-line,BS III,Front Longitudinal,Injection,60,Diesel,1977,4440,1660,SUV,5,2.40,15.96
Maruti Suzuki,Vitara Brezza,Ldi,7272,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,48,Diesel,1640,3995,1790,SUV,5,20.00,24.3
Maruti Suzuki,Vitara Brezza,Vdi,81472,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,48,Diesel,1640,3995,1790,SUV,5,20.00,24.3
Maruti Suzuki,Vitara Brezza,Zdi,82243,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,48,Diesel,1640,3995,1790,SUV,5,20.00,24.3
Maruti Suzuki,Vitara Brezza,Zdi+,987743,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,48,Diesel,1640,3995,1790,SUV,5,20.00,24.3
Maruti Suzuki,Vitara Brezza,Zdi+ Dual Tone,100352,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,48,Diesel,1640,3995,1790,SUV,5,20.00,24.3
Maruti Suzuki,Vitara Brezza,Zdi+ Ags,103772,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,48,Diesel,1640,3995,1790,SUV,5,20.00,24.3
Maruti Suzuki,Vitara Brezza,Vdi Ags,86472,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,48,Diesel,1640,3995,1790,SUV,5,20.00,24.3
Maruti Suzuki,Vitara Brezza,Zdi Ags,92243,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,48,Diesel,1640,3995,1790,SUV,5,20.00,24.3
Maruti Suzuki,Vitara Brezza,Zdi+ Dual Tone Ags,105972,248 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,48,Diesel,1640,3995,1790,SUV,5,20.00,24.3
Hyundai,20 Active,12 S,774035,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,40,Petrol,1555,3995,1760,Hatchback,5,15.00,
Hyundai,20 Active,12 Sx,858536,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,40,Petrol,1555,3995,1760,Hatchback,5,15.00,17.19
Hyundai,20 Active,12 Sx Dual Tone,82298,1197 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,40,Petrol,1555,3995,1760,Hatchback,5,15.00,17.19
Hyundai,20 Active,1.4 Sx,993393,1396 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,40,Diesel,1555,3995,1760,Hatchback,5,21.19,
Ford,Ecosport,1.5L Ti-Vct Ambiente,791000,1497 cc,3,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,2,Petrol,1647,3998,1765,SUV,5,,
Ford,Ecosport,1.5L Ti-Vct Trend,871000,1497 cc,3,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,2,Petrol,1647,3998,1765,SUV,5,,
Ford,Ecosport,1.5L Ti-Vct Titanium,950000,1497 cc,3,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,2,Petrol,1647,3998,1765,SUV,5,,
Ford,Ecosport,1.5L Ti-Vct Titanium Plus At,1130000,1497 cc,3,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,2,Petrol,1647,3998,1765,SUV,5,,
Ford,Ecosport,1.5L Tdci Ambiente,841000,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,2,Diesel,1647,3998,1765,SUV,5,,
Ford,Ecosport,1.5L Tdci Trend,921000,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,2,Diesel,1647,3998,1765,SUV,5,,
Ford,Ecosport,1.5L Tdci Titanium,999900,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,2,Diesel,1647,3998,1765,SUV,5,,
Ford,Ecosport,1.5L Tdci Titanium Plus,1090000,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,2,Diesel,1647,3998,1765,SUV,5,,
Ford,Ecosport,1.5L Ti-Vct Titanium Plus,999900,1497 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,2,Petrol,1647,3998,1765,SUV,5,,
Ford,Ecosport,1.5L Tdci Titanium S,1145000,1498 cc,3,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,2,Diesel,1647,3998,1765,SUV,5,,
Ford,Ecosport,1.5L Ti-Vct Thunder Edition,999900,1497 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,2,Petrol,1647,3998,1765,SUV,5,,
Ford,Ecosport,1.5L Tdci Thunder Edition,1090000,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS 6,Front Transverse,Injection,2,Diesel,1647,3998,1765,SUV,5,,
Renault,Duster,Rxe Petrol,799990,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,50,Petrol,1695,4315,122,SUV,5,102.00,13.87
Renault,Duster,Rxs Petrol,919990,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,50,Petrol,1695,4315,122,SUV,5,10.00,13.87
Renault,Duster,Rxs (Opt) Cvt,999990,1498 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,50,Petrol,1695,4315,122,SUV,5,10.00,13.87
Renault,Duster,85 Ps Rxe Mt Diesel,929990,1461 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,50,Diesel,1695,4315,122,SUV,5,16.00,19.6
Renault,Duster,85 Ps Rxs Mt Diesel,999990,1461 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,50,Diesel,1695,4315,122,SUV,5,16.00,19.6
Renault,Duster,110 Ps Rxs Mt Diesel,1119990,1461 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,50,Diesel,1695,4315,122,SUV,5,16.00,19.6
Renault,Duster,110 Ps Rxz Mt Diesel,209990,1461 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,50,Diesel,1695,4315,122,SUV,5,16.00,19.6
Renault,Duster,110 Ps Rxz Amt Diesel,249990,1461 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,50,Diesel,1695,4315,122,SUV,5,16.00,19.6
Renault,Duster,110 Ps Rxs Awd (Opt) Diesel,249990,1461 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,50,Diesel,1695,4315,122,SUV,5,16.00,19.6
Hyundai,Verna,1.6 Vtvt Sx,999900,1591 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Petrol,1445,4440,129,Sedan,4,,
Hyundai,Verna,1.6 Crdi Sx,112544,152 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,1445,4440,129,Sedan,4,19.90,2.2
Hyundai,Verna,1.6 Crdi Sx (O),1301881,152 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,1445,4440,129,Sedan,4,19.90,2
Hyundai,Verna,1.6 Vtvt Sx (O),112999,1591 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,45,Petrol,1445,4440,129,Sedan,4,,
Hyundai,Verna,1.6 Crdi Sx Plus At,1328545,152 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,1445,4440,129,Sedan,4,14.00,17
Hyundai,Verna,1.6 Vtvt Sx(O) At,287999,1591 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,45,Petrol,1445,4440,129,Sedan,4,,
Hyundai,Verna,1.4 Vtvt Ex,93312,1396 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Petrol,1445,4440,129,Sedan,4,,
Hyundai,Verna,1.4 Vtvt E,817867,1396 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Petrol,1445,4440,129,Sedan,4,,
Hyundai,Verna,1.6 Vtvt Sx (O) Anniversary Edition,1178894,1591 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,45,Petrol,1445,4440,129,Sedan,4,,
Hyundai,Verna,1.6 Vtvt Sx Plus At,112875,1591 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Longitudinal,Injection,45,Petrol,1445,4440,129,Sedan,4,,
Hyundai,Verna,1.6 Crdi Sx(O) At,1407871,152 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,1445,4440,129,Sedan,4,14.00,17
Hyundai,Verna,1.4 Crdi E,92867,1396 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,1445,4440,129,Sedan,4,,
Hyundai,Verna,1.4 Crdi Ex,999900,1396 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,Front Transverse,Injection,45,Diesel,1445,4440,129,Sedan,4,,
Mahindra,Xuv300,12 W4,83027,1197 cc,,,RWD (Rear Wheel Drive),In-line,BS 6,Front Transverse,Injection,2,Petrol,1617,3995,121,SUV,5,,
Mahindra,Xuv300,12 W6,91528,1197 cc,,,RWD (Rear Wheel Drive),In-line,BS 6,Front Transverse,Injection,2,Petrol,1617,3995,121,SUV,5,,
Mahindra,Xuv300,12 W8,106029,1197 cc,,,RWD (Rear Wheel Drive),In-line,BS 6,Front Transverse,Injection,2,Petrol,1617,3995,121,SUV,5,,
Mahindra,Xuv300,12 W8(O),118429,1197 cc,,,RWD (Rear Wheel Drive),In-line,BS 6,Front Transverse,Injection,2,Petrol,1617,3995,121,SUV,5,,
Mahindra,Xuv300,1.5 W4,869131,1497 cc,,,RWD (Rear Wheel Drive),In-line,BS 6,Front Transverse,Injection,2,Diesel,1617,3995,121,SUV,5,,
Mahindra,Xuv300,1.5 W6,950131,1497 cc,,,RWD (Rear Wheel Drive),In-line,BS 6,Front Transverse,Injection,2,Diesel,1617,3995,121,SUV,5,,
Mahindra,Xuv300,1.5 W8,109529,1497 cc,,,RWD (Rear Wheel Drive),In-line,BS 6,Front Transverse,Injection,2,Diesel,1617,3995,121,SUV,5,,
Mahindra,Xuv300,1.5 W8 (O),214130,1497 cc,,,RWD (Rear Wheel Drive),In-line,BS 6,Front Transverse,Injection,2,Diesel,1617,3995,121,SUV,5,,
Mahindra,Xuv300,1.5 W8 Amt,1149800,1497 cc,,,RWD (Rear Wheel Drive),In-line,BS 6,Front Transverse,Injection,2,Diesel,1617,3995,121,SUV,5,,
Mahindra,Xuv300,1.5 W8 (O) Amt,269131,1497 cc,,,RWD (Rear Wheel Drive),In-line,BS 6,Front Transverse,Injection,2,Diesel,1617,3995,121,SUV,5,,
Mahindra,Xuv300,1.5 W6 Amt,999000,1497 cc,4,,RWD (Rear Wheel Drive),In-line,BS 6,Front Transverse,Injection,2,Diesel,1617,3995,121,SUV,5,,
